3834.80363 9.03 0.047
3836.80935 9.038 0.051
3836.83833 9.24 0.044
3836.83833 9.039 0.044
3847.8086 9.067 0.049
3847.8086 9.116 0.049
3849.79709 9.04 0.038
3849.82444 9.041 0.038
3852.7312 9.134 0.038
3852.7312 9.057 0.038
3852.7312 9.562 0.038
3852.76157 9.041 0.039
3858.75513 9.044 0.045
3860.80222 9.034 0.041
3861.77068 9.045 0.032
3863.75708 9.055 0.038
3865.75606 9.156 0.038
3865.75606 9.05 0.038
3866.7234 9.036 0.042
3867.75557 9.08 0.041
3868.76453 9.014 0.042
3871.75079 9.057 0.04
3874.83637 9.055 0.038
3874.83637 9.148 0.038
3876.50423 9.085 0.049
3876.50423 9.033 0.049
3876.51139 9.031 0.05
3876.51139 9.093 0.05
3876.53408 9.032 0.047
3876.63282 9.017 0.043
3877.52714 9.031 0.041
3877.55876 9.021 0.044
3877.58892 9.039 0.045
3877.68045 9.053 0.04
3880.71988 9.041 0.034
3881.73832 9.039 0.038
3886.72818 9.028 0.038
3886.77545 9.036 0.034
3890.71881 9.187 0.04
3892.71028 9.035 0.038
3893.67341 9.455 0.034
3894.71153 9.175 0.033
3894.71153 9.039 0.033
3901.60956 9.251 0.044
3901.60956 9.054 0.044
3901.71479 9.187 0.041
3901.71479 9.281 0.041
3903.64676 9.046 0.033
3903.72917 9.032 0.039
3905.65424 9.047 0.038
3907.65681 9.042 0.036
3907.73664 9.029 0.041
3907.73664 9.045 0.041
3909.84482 9.03 0.039
3913.74114 9.046 0.034
3913.80468 9.032 0.036
3981.48516 9.075 0.046
3981.48516 9.041 0.046
3981.57304 9.024 0.046
4126.87882 9.051 0.034
4134.86845 9.14 0.046
4134.86845 9.053 0.046
4146.8695 9.061 0.041
4146.8695 9.079 0.041
4151.87921 9.044 0.041
4155.87395 9.044 0.034
4158.83988 9.149 0.038
4158.83988 9.17 0.038
4158.83988 9.064 0.038
4159.85322 9.042 0.032
4159.85322 9.112 0.032
4161.85737 9.053 0.038
4161.85737 9.201 0.038
4162.88945 9.048 0.044
4165.82174 9.038 0.044
4166.85361 9.06 0.043
4173.868 9.056 0.034
4173.87932 9.064 0.032
4176.86679 9.003 0.041
4179.85734 9.031 0.038
4180.83033 9.049 0.044
4180.83033 9.063 0.044
4182.83218 9.027 0.034
4183.86474 9.028 0.038
4185.81795 9.03 0.036
4187.86178 9.019 0.034
4189.77576 9.054 0.029
4190.8353 9.053 0.032
4191.87118 9.034 0.031
4193.80375 9.035 0.033
4193.85295 9.064 0.04
4200.77207 9.038 0.03
4202.81819 9.066 0.036
4203.82922 9.158 0.032
4204.8477 9.068 0.034
4207.78447 9.057 0.046
4208.80565 9.057 0.039
4211.82226 9.03 0.045
4212.84515 9.028 0.041
4215.74628 9.021 0.04
4215.82919 9.037 0.034
4215.82919 9.066 0.034
4227.80252 9.016 0.033
4228.7598 9.023 0.031
4229.80244 9.25 0.031
4229.80244 9.138 0.031
4230.75929 9.034 0.028
4231.80156 9.041 0.03
4232.75571 9.043 0.03
4238.71654 9.049 0.035
4246.71279 9.016 0.032
4247.66368 9.079 0.047
4250.58864 9.035 0.033
4254.70135 9.046 0.032
4254.72808 9.027 0.032
4256.73584 9.043 0.028
4258.80203 9.063 0.029
4259.66108 9.01 0.042
4273.80188 9.03 0.031
4273.81887 9.027 0.032
4276.60495 9.044 0.029
4276.62651 9.017 0.048
4276.62651 9.056 0.048
4282.65247 9.018 0.044
4284.77695 9.047 0.031
4290.64931 9.027 0.032
4290.76442 9.035 0.031
4292.62127 9.023 0.028
4292.74239 9.058 0.028
4296.62327 9.099 0.033
4296.75289 9.387 0.043
4298.6279 9.042 0.036
4298.75366 9.285 0.04
4298.75366 9.029 0.04
4300.59534 9.013 0.036
4300.65467 9.046 0.038
4302.64114 9.035 0.031
4302.70128 9.05 0.03
4304.5815 9.061 0.03
4308.66562 9.069 0.045
4309.57547 9.033 0.037
4310.70593 9.039 0.039
4310.70593 9.271 0.039
4316.57487 9.018 0.033
4316.67327 9.029 0.031
4319.6221 9.039 0.028
4319.65996 9.044 0.028
4329.49349 9.047 0.037
4329.51785 9.012 0.04
4331.49675 9.051 0.034
4331.52011 9.022 0.031
4336.49995 9.036 0.035
4337.49925 9.028 0.033
4337.49925 9.123 0.033
4339.52671 9.042 0.03
4339.67532 9.008 0.034
4341.57905 9.443 0.029
4341.67162 9.478 0.035
4343.58774 9.197 0.038
4343.58774 9.022 0.038
4343.67316 9.053 0.035
4345.59689 9.039 0.029
4346.50297 9.033 0.032
4347.59763 9.286 0.039
4347.59763 9.073 0.039
4348.52904 9.021 0.03
4349.5948 9.043 0.034
4350.53508 9.038 0.034
4351.59347 9.048 0.038
4352.55269 9.047 0.03
4354.57358 9.035 0.028
4355.55612 9.047 0.031
4356.59318 9.047 0.032
4357.56792 9.034 0.03
4358.57341 9.03 0.032
4359.54337 9.027 0.034
4363.48413 9.071 0.03
4364.48457 9.048 0.029
4364.48457 9.174 0.029
4365.53834 9.04 0.031
4367.58736 9.05 0.035
4369.51492 9.054 0.035
4371.52932 9.043 0.037
4372.5301 9.038 0.038
4373.54816 9.034 0.041
4373.54816 9.274 0.041
4375.55509 9.034 0.031
4375.55509 9.178 0.031
4376.55197 9.035 0.032
4377.56214 9.029 0.03
4379.49769 9.066 0.029
4379.56776 9.072 0.033
4379.56776 9.154 0.033
4382.49856 9.045 0.03
4385.49783 9.053 0.03
4385.51226 9.035 0.029
4393.53127 9.048 0.04
4400.50142 9.035 0.038
4488.87223 9.03 0.038
4493.87307 9.06 0.033
4493.88017 9.034 0.038
4500.87961 9.052 0.051
4502.86977 9.01 0.04
4504.87399 9.059 0.034
4506.86776 9.073 0.038
4508.8674 9.406 0.035
4508.8674 9.015 0.035
4517.84571 9.292 0.04
4517.89034 9.239 0.038
4520.85788 9.497 0.037
4521.85451 9.047 0.034
4528.83157 9.052 0.031
4528.84622 9.04 0.033
4531.85527 9.046 0.033
4535.8792 9.031 0.032
4536.85422 9.038 0.029
4538.86231 9.054 0.033
4539.85954 9.154 0.047
4541.85433 9.031 0.031
4543.82597 9.035 0.037
4546.83637 9.032 0.037
4547.83014 9.055 0.038
4550.83004 9.04 0.044
4554.87579 9.034 0.038
4555.89884 9.027 0.037
4557.80793 9.048 0.03
4558.83369 9.047 0.032
4560.79861 9.03 0.032
4561.81971 9.033 0.033
4563.79518 9.039 0.032
4563.79518 9.256 0.032
4564.81112 9.044 0.032
4566.78437 9.022 0.036
4567.80219 9.058 0.041
4569.78555 9.051 0.03
4569.78555 9.25 0.03
4570.79526 9.054 0.031
4571.8289 9.046 0.03
4572.83112 9.05 0.033
4573.79139 9.05 0.035
4574.79795 9.043 0.035
4575.78318 9.03 0.041
4576.80307 9.015 0.043
4583.74788 9.049 0.033
4583.78291 9.024 0.033
4586.77793 9.03 0.031
4586.81229 9.048 0.033
4589.7166 9.041 0.031
4589.75047 9.027 0.033
4592.738 9.033 0.031
4593.78452 9.048 0.028
4594.78868 9.033 0.03
4594.78868 9.105 0.03
4595.84662 9.047 0.029
4596.82511 9.036 0.03
4597.78047 9.058 0.029
4599.7335 9.048 0.038
4601.7643 9.054 0.032
4602.70208 9.033 0.036
4603.7659 9.026 0.034
4609.72853 9.033 0.034
4609.75538 9.051 0.034
4611.71739 9.044 0.032
4611.75296 9.023 0.033
4615.78781 9.037 0.035
4615.79021 9.032 0.037
4617.72557 10.056 0.033
4617.72557 9.833 0.033
4621.66875 9.038 0.044
4621.66875 9.19 0.044
4623.68012 9.034 0.031
4623.72296 9.024 0.033
4623.72296 9.062 0.033
4627.64768 9.054 0.035
4627.68378 9.046 0.033
4629.63091 9.318 0.03
4629.66396 9.334 0.032
4631.64651 9.038 0.031
4631.64651 9.382 0.031
4631.68256 9.023 0.032
4640.63291 9.043 0.035
4640.64733 9.029 0.035
4642.63358 9.033 0.033
4642.6566 9.015 0.035
4644.6522 9.05 0.034
4644.67617 9.048 0.033
4646.6411 9.464 0.047
4646.6411 9.039 0.047
4646.67866 9.029 0.044
4648.72001 9.041 0.032
4650.77281 9.042 0.035
4652.74059 9.034 0.029
4652.77595 9.047 0.029
4654.70498 9.032 0.031
4654.76455 9.055 0.029
4656.67213 9.185 0.036
4656.67213 9.039 0.036
4658.70483 9.033 0.045
4659.5986 9.042 0.036
4663.58049 9.052 0.038
4664.60525 9.039 0.034
4664.74554 9.031 0.037
4666.62557 9.199 0.033
4666.62557 9.031 0.033
4666.74666 9.029 0.037
4666.74666 9.361 0.037
4670.59385 9.01 0.039
4672.62366 9.155 0.037
4672.62366 9.091 0.037
4672.70589 9.049 0.031
4672.70589 9.472 0.031
4681.57665 9.012 0.033
4681.65309 9.092 0.034
4683.575 9.044 0.036
4683.64954 9.057 0.04
4685.55628 9.025 0.036
4685.63034 9.037 0.04
4691.50165 9.059 0.033
4691.52859 9.022 0.034
4691.52859 9.153 0.034
4694.60276 9.079 0.041
4694.60276 9.043 0.041
4697.70938 9.033 0.034
4698.58081 9.041 0.033
4700.58428 9.048 0.033
4701.68099 9.03 0.031
4701.68099 9.178 0.031
4702.59839 9.046 0.033
4704.58829 9.05 0.035
4706.61209 9.013 0.031
4706.64337 9.033 0.035
4709.59096 9.032 0.04
4720.52087 9.058 0.037
4720.52425 9.067 0.037
4720.52425 9.203 0.037
4722.56039 9.283 0.039
4722.56039 9.305 0.039
4722.56039 9.365 0.039
4725.57411 9.042 0.04
4728.5365 9.041 0.037
4728.53984 9.052 0.042
4730.57744 9.041 0.041
4733.5935 9.015 0.039
4733.5935 9.093 0.039
4733.5935 9.119 0.039
4734.54845 9.037 0.039
4737.58211 9.032 0.035
4738.54943 9.287 0.034
4738.54943 9.054 0.034
4740.57113 9.206 0.035
4740.57113 9.024 0.035
4746.48909 9.031 0.041
4746.49227 9.033 0.04
4748.54476 9.037 0.044
4750.49403 9.045 0.044
4753.52398 9.057 0.035
4753.52398 9.374 0.035
4759.49771 9.06 0.041
4764.49323 9.083 0.035
4764.50529 9.129 0.038
4850.87115 9.05 0.04
4863.88374 9.408 0.034
4863.88374 9.048 0.034
4868.86155 9.233 0.038
4868.86155 9.231 0.038
4868.86155 9.035 0.038
4870.87032 9.016 0.043
4872.85483 9.051 0.039
4877.86614 9.025 0.038
4886.84516 9.03 0.045
4890.85489 9.038 0.05
4891.85671 9.052 0.044
4903.88702 9.059 0.05
4914.9073 9.029 0.052
4914.9073 9.141 0.052
4917.83774 9.05 0.044
4917.85928 9.056 0.05
4917.85928 9.232 0.05
4920.81399 9.337 0.047
4920.81399 9.528 0.047
4920.89138 9.675 0.051
4924.89177 9.022 0.05
4928.85048 9.035 0.053
4928.87557 9.057 0.05
4931.78705 9.03 0.051
4931.78705 9.266 0.051
4939.76666 9.043 0.05
4948.73902 9.041 0.046
4951.75363 9.022 0.047
4951.78048 9.043 0.047
4954.73866 9.074 0.049
4967.77018 9.225 0.05
4972.83343 9.049 0.045
4972.83343 9.192 0.045
4975.66923 9.073 0.045
4991.68181 9.035 0.047
4993.84578 9.056 0.049
4994.87835 9.045 0.05
5002.6461 9.043 0.05
5006.64668 9.047 0.05
5012.64278 9.036 0.045
5012.68401 9.016 0.049
5014.59974 9.041 0.046
5014.6338 9.04 0.048
5021.64921 9.061 0.049
5022.59954 9.054 0.05
5023.64989 9.047 0.047
5024.60344 9.036 0.046
5029.57168 9.026 0.051
5038.55182 9.04 0.052
5042.56402 9.083 0.051
5049.56185 9.047 0.051
5049.56185 9.48 0.051
5082.64352 9.051 0.051
5083.59263 9.045 0.044
5085.551 9.033 0.047
5087.58193 9.072 0.047
5088.53672 9.043 0.049
5089.62761 9.062 0.046
5092.5484 9.064 0.048
5092.5484 9.217 0.048
5111.51572 9.049 0.044
